what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269692241822
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.properties",1269692241837
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269692243837
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269692244087
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269692249150
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269692252337
executed,command,de.innot.avreclipse.core,2.3.1.20081204PRD,"de.innot.avreclipse.commands.uploadproject",1269692252353
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269692255462
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269692263806
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.properties",1269692263822
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269692265384
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269692267962
executed,command,de.innot.avreclipse.core,2.3.1.20081204PRD,"de.innot.avreclipse.commands.uploadproject",1269692267962
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269692278415
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269692281634
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1269692286290
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269692291306
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269692292431
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269692292650
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269692309025
started,bundle,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui",1269692435681
started,bundle,org.eclipse.cdt.debug.core,6.0.0.200909110608,"org.eclipse.cdt.debug.core",1269692436400
started,bundle,org.eclipse.cdt.debug.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.ui",1269692436462
started,bundle,org.eclipse.cdt.dsf.ui,2.0.1.200909110608,"org.eclipse.cdt.dsf.ui",1269692436931
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1269692438431
