what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1269699589697
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1269699592462
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269699592556
closed,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269699596415
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269699596494
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1269699596494
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269699596494
started,bundle,org.eclipse.cdt.managedbuilder.ui,5.1.0.200909110608,"org.eclipse.cdt.managedbuilder.ui",1269699618197
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,5.0.100.200909110608,"org.eclipse.cdt.managedbuilder.gnu.ui",1269699618259
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269699618665
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269699681994
started,bundle,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui",1269699701947
started,bundle,org.eclipse.cdt.debug.core,6.0.0.200909110608,"org.eclipse.cdt.debug.core",1269699702259
started,bundle,org.eclipse.cdt.debug.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.ui",1269699702353
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269699703103
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269699784103
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1269699784134
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269699796306
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269699804790
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.properties",1269699804822
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269699819822
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269699826322
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269699826665
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269699826931
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269699867681
