what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1269720875902
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269720876277
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269720878933
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1269720878933
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1269720878933
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269720898964
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269720900168
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269720902136
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1269720929199
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269720942293
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269720975699
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269721145683
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269721161511
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269722352871
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269723137355
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269723930043
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269724831730
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269724846730
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269724860464
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269724860839
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.selectAll",1269724867058
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1269724868355
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1269724869746
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1269724877793
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269724880808
