what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696600009
started,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1269696603087
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1269696603181
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696608119
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696613322
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269696614134
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1269696614306
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269696614353
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269696618712
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269696620759
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1269696624025
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269696626212
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269696628369
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269696630150
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1269696648665
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696651822
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696655322
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1269696655822
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269696667947
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696670759
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696723681
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.properties",1269696723728
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696727244
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269696731400
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1269696732962
