what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269706853328
started,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1269706866250
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1269706866296
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269706876359
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269706882000
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269706882765
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1269706882781
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269706883062
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1269706929656
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269706953953
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269706965531
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269706970671
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269707027359
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269707030875
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1269707032953
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269707056640
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269707063796
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269707164500
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.properties",1269707164546
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1269707165875
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269707176656
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269707179984
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269707183484
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1269707184281
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1269707200062
