what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1269692068650
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269692072853
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269692077900
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1269692081134
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269692081369
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269692081962
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269692092947
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269692094697
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1269692097462
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269692100603
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269692103790
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269692105697
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269692122447
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269692124212
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1269692134540
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269692144103
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269692147822
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269692149150
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269692153915
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269692154337
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1269692161322
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269692169415
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269692172165
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.cleanAction",1269692172181
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269692183181
