what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269707251984
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269707273296
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269707273390
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269707281796
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269707282640
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1269707295437
executed,command,de.innot.avreclipse.core,2.3.1.20081204PRD,"de.innot.avreclipse.commands.uploadproject",1269707310140
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269707311062
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269707312031
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1269707317921
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269707334843
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1269707345671
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269707376468
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269707385187
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269707395187
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269707398796
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269707409046
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1269707409078
closed,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269707409078
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269707410625
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1269707410671
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269707415046
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269707418546
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269707423750
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1269707426250
